#Frame          side1        side2
     168      23.1599      25.8502
     169      24.6751      26.9764
     170      26.0128      26.4257
     171      25.9082      26.2925
     172      26.6270      27.0430
     173      25.8336      26.9773
     174      25.5898      26.9751
     175      26.3818      27.5646
     176      25.0340      27.5016
     177      25.5100      27.5723
     178      26.4323      28.2537
     179      25.6690      28.3700
     180      26.2179      28.5703
     181      26.1213      27.9974
     182      25.6578      27.7258
     183      26.7959      27.9475
     184      26.2400      26.8278
     185      26.0671      26.9191
     186      26.2124      27.9843
     187      25.9264      27.4441
     188      25.6948      27.3379
     189      26.1752      27.7470
     190      26.1081      27.5254
     191      25.5748      27.9246
     192      26.5578      28.3801
     193      26.0017      27.3267
     194      26.4142      27.5719
     195      26.0323      27.2155
     196      26.1267      26.8234
     197      25.0331      27.5967
     198      25.5634      27.2818
     199      25.1150      27.7476
     200      24.1632      26.9520
     201      25.4013      25.7115
     202      25.1239      26.3017
     203      25.3376      27.0697
     204      25.0886      26.6192
     205      25.5141      26.8711
     206      25.0455      26.9646
     207      25.3115      26.3803
     208      24.8676      26.8084
     209      24.0753      27.5506
     210      24.7383      27.9150
     211      25.0648      27.5868
     212      25.1331      27.2254
     213      25.1465      27.0567
     214      25.1910      27.0028
     215      25.7327      26.3007
     216      25.8414      26.4212
     217      25.8453      26.7541
     218      25.8157      25.7622
     219      25.7680      25.7553
     220      26.4038      25.4225
     221      26.5460      25.7335
     222      25.4974      25.1753
     223      26.3082      26.0996
     224      26.1031      26.3315
     225      26.7634      26.1837
     226      26.2057      26.2306
     227      26.0754      25.8812
     228      24.8257      25.8077
     229      26.3134      25.7452
     230      25.4500      25.4559
     231      25.5957      26.2246
     232      25.5343      26.2649
     233      25.9240      27.2419
     234      25.3220      26.8188
     235      25.2170      26.3037
     236      23.9197      26.3887
     237      23.0743      26.0564
     238      23.6703      26.5613
     239      24.5477      26.2604
     240      23.0684      26.8593
     241      23.6021      27.2395
     242      22.9229      26.4612
     243      23.2984      26.7601
     244      22.7323      27.0809
     245      22.5778      26.9876
     246      22.6679      26.4653
     247      23.7115      26.6309
     248      22.5549      26.9677
     249      23.0986      26.6014
     250      23.8469      26.3467
     251      24.3067      27.0315
     252      25.0461      26.6324
     253      25.1641      26.2062
     254      25.4235      26.5121
     255      25.1356      25.6500
     256      24.7128      26.6960
     257      23.8725      26.5782
     258      24.0884      26.8262
     259      22.9224      26.4119
     260      23.5672      27.0878
     261      23.4046      25.6544
     262      23.6419      25.5281
     263      23.5542      26.0251
     264      23.7934      26.7091
     265      24.0856      26.5169
     266      25.1493      27.5139
     267      23.7629      27.5131
     268      24.0622      27.1831
     269      24.3302      27.1921
     270      24.0253      27.9627
     271      23.5781      28.4137
     272      23.0011      27.7264
     273      23.0253      28.0654
     274      23.7960      25.4752
     275      23.9939      26.9738
     276      24.0071      27.2295
     277      24.1803      28.0089
     278      24.0626      27.6468
     279      25.0156      27.7262
     280      24.0825      27.2544
     281      25.2167      27.6637
     282      25.0915      27.2654
     283      23.8284      28.3403
     284      24.4828      27.7285
     285      24.0496      27.8911
     286      24.7085      28.5638
     287      24.0160      29.1980
     288      24.9917      29.1176
     289      23.6996      27.2635
     290      24.4103      28.1256
     291      23.8844      27.4503
     292      24.0164      28.9550
     293      23.0132      27.4508
     294      23.8213      27.3826
     295      23.4483      26.6526
     296      24.5506      25.8992
     297      24.6870      26.0341
     298      25.7028      25.7763
     299      24.8325      26.1348
     300      24.6405      27.0103
     301      24.6936      26.4874
     302      24.3736      25.9577
     303      25.0195      26.2008
     304      26.2802      25.7253
     305      24.9418      26.1186
     306      25.1122      26.2867
     307      24.9144      26.1596
     308      24.8433      25.3990
     309      23.5013      25.6134
     310      23.4778      24.6404
     311      23.0458      24.7875
     312      22.3473      24.4778
     313      23.5655      24.2459
     314      23.4786      25.1338
     315      23.3248      24.9873
     316      22.7801      25.7836
     317      23.0523      25.3296
     318      23.7142      24.7759
     319      24.0912      24.7997
     320      23.8169      25.3412
     321      23.9876      25.6312
     322      25.3432      25.5335
     323      26.7296      24.8268
     324      25.8650      25.5640
     325      26.0181      25.6074
     326      26.7595      26.8552
     327      26.5200      26.6220
     328      26.1560      26.2266
     329      26.3785      25.8777
     330      25.6074      25.7989
     331      25.7062      25.2017
     332      26.1319      25.8315
     333      26.4338      25.4890
     334      26.5337      24.9064
     335      26.8019      24.5820
     336      26.0047      25.1593
     337      26.9698      25.6909
     338      27.3791      25.1823
     339      27.1020      25.4912
     340      27.9021      25.4743
     341      28.5213      25.5967
     342      27.4178      26.0384
     343      25.5963      25.5256
     344      26.4283      26.1557
     345      26.4767      25.7082
     346      26.9045      25.7512
     347      26.2786      25.5794
     348      26.3101      25.3968
     349      26.1282      25.6619
     350      26.6244      25.9797
     351      25.5183      25.7681
     352      25.2480      26.2281
     353      25.0925      25.7574
     354      24.9865      26.0398
     355      25.0569      26.3779
     356      25.6794      26.0121
     357      25.0688      25.7622
     358      23.9482      26.5158
     359      24.3164      25.7795
     360      24.5986      25.9303
     361      25.2949      25.9240
     362      23.9532      25.8156
     363      24.3805      25.8964
     364      25.1193      26.4393
     365      24.2144      27.2950
     366      24.5986      27.3740
     367      25.9154      27.0217
     368      25.6744      26.3799
     369      25.2662      27.2710
     370      24.6927      27.8759
     371      24.6542      26.6405
     372      24.0087      27.2886
     373      24.0867      27.0894
     374      23.4011      26.8436
     375      25.0291      26.6481
     376      25.0457      27.6061
     377      25.5746      27.2651
     378      24.7076      27.4550
     379      24.7550      26.8236
     380      23.1568      26.3964
     381      22.1615      26.3582
     382      22.6531      26.6223
     383      22.0486      26.0343
     384      23.3685      26.0754
     385      23.2244      26.2460
     386      23.6161      27.2263
     387      24.2379      26.4060
     388      23.5734      26.1085
     389      24.3233      26.0430
     390      25.0628      26.2041
     391      25.5497      25.6141
     392      25.0943      26.0537
     393      26.1339      25.5323
     394      26.0813      25.6883
     395      25.7833      25.9260
     396      26.4319      26.2484
     397      25.5156      25.9523
     398      25.2697      25.8443
     399      26.3350      26.2380
     400      26.5387      26.4577
     401      25.6254      26.5161
     402      25.7365      27.5078
     403      25.3587      27.4340
     404      26.0436      28.4657
     405      25.8523      27.9026
     406      25.8493      27.4859
     407      25.7914      27.9876
     408      26.0062      26.3489
     409      27.5983      27.0532
     410      26.7123      26.6985
     411      27.1388      25.8303
     412      27.2134      24.9946
     413      27.2982      25.5072
     414      26.3658      26.4954
     415      26.2450      25.8562
     416      25.4579      26.8461
     417      25.8548      26.2967
     418      25.5943      25.4838
     419      26.1174      25.2536
     420      26.3586      25.6411
     421      25.8056      25.7826
     422      26.0395      26.4585
     423      26.4621      25.9790
     424      25.0002      26.5305
     425      25.5465      26.7955
     426      25.3825      26.4064
     427      26.3429      25.7485
     428      26.7181      24.9352
     429      27.0892      26.8131
     430      27.3698      26.7731
     431      27.3416      26.4288
     432      26.4322      26.1677
     433      27.8661      26.2750
     434      27.1209      25.1370
     435      27.9784      25.4256
     436      27.6309      26.0155
     437      27.6765      26.1696
     438      28.0394      24.0352
     439      27.8388      24.9217
     440      27.8199      25.2387
     441      27.3650      25.1680
     442      27.4944      24.9911
     443      27.1726      25.9401
     444      27.7184      25.3685
     445      27.3935      25.5405
     446      26.5255      25.7381
     447      26.3484      25.0475
     448      25.9763      24.7725
     449      27.1609      24.6810
     450      27.8459      24.9086
     451      27.9219      24.6195
     452      28.1825      25.1553
     453      26.7285      25.5116
     454      26.1570      26.4412
     455      25.8435      25.1346
     456      25.1141      25.8340
     457      24.8429      25.2685
     458      24.9302      25.3674
     459      25.9286      25.4556
     460      25.7296      26.2961
     461      26.7108      26.1737
     462      26.5730      24.8342
     463      26.5807      25.5567
     464      27.0412      25.8568
     465      26.5922      25.3498
     466      26.5821      25.2148
     467      26.5489      25.1239
     468      27.5488      25.2450
     469      27.6134      25.0728
     470      27.7506      25.0966
     471      26.6415      25.5870
     472      27.1148      25.5706
     473      27.5744      25.3003
     474      26.3766      26.7438
     475      27.1769      26.3743
     476      26.8604      26.2201
     477      26.1835      26.3635
     478      26.4891      26.8229
     479      27.1804      26.3860
     480      27.4698      26.4266
     481      26.9867      26.9696
     482      26.6407      26.9564
     483      27.1442      26.3625
     484      26.2940      26.3878
     485      26.3394      26.2349
     486      26.8924      26.3191
     487      26.7756      25.6845
     488      27.2204      26.1523
     489      27.0308      27.4170
     490      26.4974      27.8476
     491      26.8195      27.7408
     492      27.4399      26.9876
     493      27.2591      26.4392
     494      27.0028      25.8881
     495      25.9129      25.8193
     496      26.5315      26.6120
     497      27.6239      26.3612
     498      27.3408      26.5694
     499      27.2957      27.0588
     500      27.4594      27.1540
     501      26.4277      26.9870
     502      27.0813      26.5835
     503      26.7831      25.5068
     504      27.4476      26.1271
     505      26.6881      25.4049
     506      26.4812      25.4880
     507      27.1571      26.4974
     508      27.2464      25.4716
     509      27.7944      25.3535
     510      28.0673      25.7517
     511      27.2880      25.0361
     512      26.7363      25.7737
     513      27.1658      24.8390
     514      26.2685      25.5686
     515      27.3287      25.7053
     516      27.4047      26.0948
     517      27.3306      25.7868
     518      26.4201      25.2398
     519      26.0982      25.0557
     520      26.8653      25.2529
     521      26.4692      26.0547
     522      26.1542      24.9841
     523      26.1957      26.4442
     524      26.5246      25.1580
     525      26.3605      25.2258
     526      26.4168      26.3790
     527      26.7915      26.4807
     528      26.4201      26.4158
     529      26.8728      25.9604
     530      27.5671      26.3608
     531      27.2629      25.7870
     532      26.6084      27.0890
     533      26.5249      25.7155
     534      26.3368      25.3468
     535      26.6306      26.8773
     536      26.6525      26.3220
     537      25.8748      26.2590
     538      26.0706      25.2745
     539      26.6952      25.4575
     540      27.4441      25.2097
     541      26.6590      26.0250
     542      26.4391      25.6920
     543      26.2818      26.2656
     544      26.9658      26.1865
     545      26.3904      25.9171
     546      26.3364      26.4092
     547      26.1897      26.8391
     548      27.3210      26.1655
     549      27.6816      25.6398
     550      27.2948      25.7267
     551      27.3496      25.4338
     552      27.3962      25.5924
     553      27.8209      25.3760
     554      27.0684      24.5996
     555      27.0921      24.8179
     556      27.1693      24.1273
     557      26.5374      24.3916
     558      26.1730      24.4574
     559      26.4142      23.8666
     560      26.1862      24.8795
     561      26.3775      25.3777
     562      27.1578      24.8043
     563      27.9298      25.7694
     564      27.2754      24.7673
     565      29.0682      24.2776
     566      28.2785      23.8524
     567      27.2999      23.7523
     568      27.2582      24.2604
     569      26.7241      24.5369
     570      27.0074      24.7092
     571      26.7824      24.1842
     572      26.3654      24.6439
     573      25.6597      25.2099
     574      25.5639      24.8087
     575      25.6501      23.8648
     576      25.8534      24.2925
     577      26.1082      24.5901
     578      25.7360      23.9390
     579      25.7725      23.9062
     580      25.4829      23.9632
     581      25.4875      24.1111
     582      26.1653      24.0910
     583      26.3290      24.1326
     584      26.9958      24.4336
     585      25.5032      24.8974
     586      25.6716      24.7432
     587      25.1089      24.5121
     588      24.5924      24.4496
     589      25.0929      24.7797
     590      25.5151      26.1336
     591      24.5700      25.1486
     592      24.7831      24.8577
     593      25.0867      25.0041
     594      24.8356      25.2937
     595      25.9508      24.7280
     596      25.7946      25.4179
     597      26.0262      25.6125
     598      25.4901      26.4608
     599      26.2351      24.7933
     600      25.4852      24.5358
     601      25.3717      25.9540
     602      25.1943      24.8398
     603      25.1886      25.0776
     604      24.6471      24.8479
     605      24.9850      25.3646
     606      24.4082      24.9312
     607      24.6280      24.5568
     608      24.8919      24.6842
     609      25.2731      25.3771
     610      24.3775      25.5814
     611      24.5508      25.3166
     612      25.1824      24.9524
     613      24.7055      23.7961
     614      24.7158      24.2913
     615      25.1549      24.4335
     616      24.6054      25.2032
     617      25.5259      24.1415
     618      25.0679      24.8370
     619      25.5742      24.7449
     620      24.8188      24.6439
     621      25.1202      24.4416
     622      24.5496      24.0584
     623      25.6091      24.7813
     624      25.8008      24.7746
     625      24.7994      24.9854
     626      24.6958      24.1156
     627      25.4943      24.9037
     628      25.1940      23.5205
     629      25.0146      24.8856
     630      25.1615      23.7805
     631      24.4129      24.4619
     632      24.6908      25.1735
     633      25.2137      24.8566
     634      23.9051      25.3478
     635      24.5788      24.8023
     636      26.1128      25.4226
     637      25.6228      24.7442
     638      25.6166      25.2554
     639      25.8690      26.1437
     640      25.2102      25.8697
     641      25.5227      26.5347
     642      26.2160      25.6116
     643      26.4722      24.9630
     644      25.4413      25.8898
     645      25.0174      25.8395
     646      25.4365      25.8403
     647      25.2442      25.6856
     648      24.9753      26.9690
     649      25.4236      26.1607
     650      24.7253      25.5818
     651      24.6127      27.7742
     652      24.0410      27.0619
     653      25.8341      26.7449
     654      26.2188      25.6725
     655      26.4124      26.5218
     656      26.4831      26.0590
     657      26.3250      25.0910
     658      26.2000      24.6697
     659      26.1562      25.3621
     660      26.1581      25.5156
     661      25.6230      25.9314
     662      25.9981      25.4342
     663      26.4612      25.4041
     664      25.9622      25.9858
     665      26.1446      25.9181
     666      26.6032      27.2946
     667      25.8837      27.1916
     668      25.2595      26.8451
     669      24.9211      27.0116
     670      24.5448      26.9729
     671      25.1027      25.5710
     672      25.7112      25.8413
     673      25.4773      26.1620
     674      25.6107      25.7379
     675      25.2296      26.0511
     676      25.5909      26.0148
     677      25.7711      26.5267
     678      26.0437      27.0875
     679      26.5027      27.0780
     680      26.7200      26.7925
     681      26.3054      26.1235
     682      26.0487      25.4807
     683      25.9536      26.7789
     684      25.6574      26.1592
     685      25.6714      26.2739
     686      26.5290      26.5360
     687      26.1701      26.7252
     688      26.6498      26.4716
     689      26.4459      27.3338
     690      27.0759      26.7347
     691      27.2953      26.9095
     692      27.5091      27.3556
     693      27.7544      26.2493
     694      26.7764      25.5412
     695      27.5152      24.1645
     696      26.5839      24.7137
     697      26.7527      24.0343
     698      27.4893      24.2261
     699      27.7105      24.1318
     700      25.8838      23.8201
     701      26.9583      24.3021
     702      26.9977      24.8209
     703      28.0823      25.3381
     704      27.3425      25.3611
     705      27.3794      24.8772
     706      27.5321      25.2424
     707      28.2824      24.8138
     708      27.7289      24.7062
     709      27.5053      24.8213
     710      27.7036      24.8748
     711      26.4455      25.4188
     712      26.9547      26.0460
     713      25.5107      26.2059
     714      26.1040      25.9677
     715      25.7276      25.5496
     716      26.3410      25.0819
     717      25.5532      24.6246
     718      24.6487      25.1199
     719      26.0860      25.5740
     720      26.0443      26.4612
     721      26.3854      25.6601
     722      25.5649      25.6067
     723      25.7746      26.0224
     724      26.3700      25.7195
     725      25.7661      25.1475
     726      25.9617      25.5388
     727      25.3694      26.4347
     728      25.5779      26.1198
     729      25.7507      25.9480
     730      26.9239      27.6049
     731      26.6967      27.2788
     732      25.9951      26.5048
     733      24.6262      26.7809
     734      25.4421      26.8218
     735      25.7893      26.9175
     736      25.9077      27.4868
     737      26.6462      26.3987
     738      25.3492      25.8690
     739      25.5415      26.7497
     740      25.4796      25.7823
     741      27.4783      26.5057
     742      26.9984      26.8930
     743      26.6946      27.0252
     744      26.5802      26.6535
     745      27.1919      27.6324
     746      27.1490      26.6165
     747      27.1107      27.5712
     748      27.0900      26.6648
     749      28.1097      26.3734
     750      27.8521      26.0949
     751      27.1355      25.4420
     752      26.2079      24.8534
     753      26.4493      24.9027
     754      26.9354      24.6886
     755      27.5402      25.9295
     756      27.2923      26.2429
     757      26.8903      25.9086
     758      26.8532      26.3108
     759      28.0444      25.2097
     760      27.1503      26.7463
     761      26.8179      27.0944
     762      26.5759      26.4304
     763      26.9105      26.1123
     764      27.3213      26.8959
     765      26.3910      26.4471
     766      27.0853      26.6280
     767      28.2498      26.8178
     768      27.5117      26.5961
     769      27.0137      26.2890
     770      26.4604      26.1523
     771      26.4740      27.3375
     772      27.3957      27.6762
     773      27.0097      26.5201
     774      27.1742      26.7870
     775      27.0266      26.5948
     776      27.0054      26.7914
     777      26.0654      27.4920
     778      26.5498      27.5910
     779      26.2933      26.2719
     780      26.0954      26.7176
     781      25.3698      27.1962
     782      26.4864      27.5722
     783      26.4019      25.7906
     784      26.5525      26.0855
     785      26.8576      25.9706
     786      26.4635      25.6214
     787      27.3971      25.0373
     788      26.3933      25.6451
     789      26.9796      25.2275
     790      27.2041      25.4462
     791      25.3085      25.8760
     792      25.7480      25.5361
     793      26.5235      26.2429
     794      26.2053      26.1785
     795      26.6658      26.4038
     796      27.0856      26.2701
     797      26.3292      27.1098
     798      25.6951      27.0237
     799      26.2147      27.5310
     800      26.5148      28.0744
     801      27.1250      28.1231
     802      25.9043      27.9111
     803      26.4364      27.7343
     804      25.4266      28.2668
     805      25.9757      28.8627
     806      25.6345      27.9940
     807      26.6096      28.3701
     808      26.8714      27.7010
     809      25.6004      27.4706
     810      25.4591      26.9422
     811      26.6848      26.8876
     812      26.5477      26.6464
     813      26.8417      26.4344
     814      26.7454      26.0675
     815      27.4742      27.8573
     816      26.3279      27.6750
     817      26.3256      28.6943
     818      26.2636      28.6339
     819      27.7705      28.5950
     820      27.5499      28.6804
     821      25.8986      28.7502
     822      26.6914      28.1220
     823      26.4641      28.1851
     824      25.9284      28.5691
     825      25.6977      27.7485
     826      25.2713      26.6813
     827      26.1244      26.9306
     828      27.4991      26.9702
     829      27.4493      26.6396
     830      26.8424      27.2823
     831      26.6665      26.9402
     832      26.1690      26.7523
     833      26.8829      26.6515
     834      27.1590      26.8509
     835      26.5078      26.7139
     836      26.1112      26.7899
     837      26.8498      26.5005
     838      25.9695      26.2990
     839      26.4607      26.4352
     840      25.9920      26.2020
     841      25.6993      27.4410
     842      24.4311      28.0573
     843      25.3671      27.5113
     844      25.6997      26.9225
     845      25.1251      27.1606
     846      25.1405      27.8406
     847      27.0722      26.9642
     848      25.3624      26.6328
     849      24.4329      26.3260
     850      23.5303      26.3856
     851      23.3158      26.5330
     852      23.1624      26.0778
     853      23.8791      25.6164
     854      23.6414      25.3772
     855      23.7769      24.6974
     856      23.4308      25.7516
     857      24.6494      25.7654
     858      24.5482      25.9661
     859      25.0650      25.3477
     860      24.6517      26.9422
     861      25.3502      26.2655
     862      23.8519      26.0445
     863      25.1146      26.1612
     864      24.4927      25.7163
     865      25.3257      25.4133
     866      25.5410      25.9270
     867      24.8750      25.6778
     868      24.2358      26.0392
     869      25.2343      25.9059
     870      25.3480      25.8605
     871      25.8010      26.2853
     872      25.7616      26.0537
     873      25.4054      25.9963
     874      25.5803      26.9033
     875      25.7263      25.7616
     876      26.7688      26.4588
     877      27.4184      25.4177
     878      26.5707      25.3563
     879      26.3839      26.1947
     880      26.1379      25.5101
     881      26.9134      26.0313
     882      27.7114      26.7417
     883      27.2395      26.4325
     884      27.0727      25.6327
     885      27.2156      25.4538
     886      26.8579      25.7271
     887      26.6978      25.1434
     888      26.7047      23.7558
     889      26.9283      23.6564
     890      26.8419      23.3180
     891      25.8484      23.6007
     892      25.8061      23.8586
     893      25.5187      23.6115
     894      26.1283      23.7042
     895      25.9102      23.8760
     896      25.0178      24.2234
     897      25.6254      24.8618
     898      25.6368      24.4132
     899      26.7247      24.0239
     900      25.5025      25.1283
     901      26.0895      25.6407
     902      25.9833      25.7728
     903      25.3817      25.6105
     904      26.0208      25.9793
     905      26.7311      25.6632
     906      26.1588      24.9369
     907      26.5829      25.2856
     908      27.4592      25.7339
     909      25.8500      26.7242
     910      26.3419      26.1402
     911      25.6748      26.6220
     912      26.4633      26.3518
     913      25.9572      26.4707
     914      25.0419      26.3663
     915      25.0097      26.8531
     916      25.4672      26.1664
     917      26.3762      25.7334
     918      25.3236      25.4398
     919      24.1478      25.8018
     920      24.6185      25.7998
     921      25.1664      24.8141
     922      26.1025      24.8701
     923      26.4433      25.2171
     924      26.5476      24.9119
     925      27.5503      25.2034
     926      27.0143      25.2394
     927      26.4724      25.1880
     928      25.9683      24.8027
     929      26.0828      24.2732
     930      26.0570      24.5663
     931      25.9215      24.5229
     932      25.3758      24.3303
     933      25.5608      24.8623
     934      26.5410      24.1285
     935      27.2491      24.2336
     936      27.1867      23.0945
     937      26.4689      23.1774
     938      26.1543      23.6477
     939      26.5555      22.5772
     940      25.7743      23.2924
     941      25.4917      22.8584
     942      24.9454      23.3730
     943      25.8041      23.7228
     944      25.4588      24.6841
     945      25.5926      23.4417
     946      25.4531      23.2898
     947      25.5421      22.7797
     948      26.6289      22.4202
     949      25.9435      22.7825
     950      26.7610      22.7028
     951      27.0138      23.4575
     952      25.6421      23.6816
     953      25.6383      22.5762
     954      26.2783      22.5201
     955      27.0655      22.7858
     956      26.7297      23.4604
     957      25.1294      23.5234
     958      25.1199      24.6825
     959      25.3224      24.0196
     960      25.3633      23.3369
     961      24.4193      23.8414
     962      25.5515      23.6299
     963      25.9029      24.0523
     964      26.3082      23.8043
     965      26.4804      23.7294
     966      26.4440      23.7605
     967      25.7104      23.5938
     968      27.2563      24.0498
     969      26.8317      24.5536
     970      26.9822      24.1378
     971      26.0153      23.9578
     972      25.3277      23.3505
     973      25.6428      23.7393
     974      26.8422      23.6309
     975      25.7402      23.1289
     976      25.2560      22.7653
     977      25.2707      23.4852
     978      25.1176      23.3042
     979      26.1912      22.3518
     980      26.3050      22.9607
     981      25.6243      22.9632
     982      25.8044      23.0037
     983      25.8600      23.2302
     984      25.3124      24.6625
     985      25.8784      23.9677
     986      25.3050      23.3086
     987      26.4076      23.5545
     988      25.1658      22.8211
     989      25.3305      22.3849
     990      26.0851      22.5312
     991      25.3151      22.8825
     992      24.8391      23.1656
     993      24.5740      22.8216
     994      25.7996      22.6724
     995      24.7806      22.3402
     996      25.5355      22.5950
     997      25.0745      23.6275
     998      26.2467      22.5318
     999      26.5465      23.1441
    1000      25.8480      23.0515
    1001      26.1694      21.6389
    1002      26.7211      22.7443
    1003      26.2790      21.7702
    1004      25.3733      22.3802
    1005      25.0642      22.1068
    1006      24.4038      22.5074
    1007      24.6589      21.5706
    1008      25.2151      22.6348
    1009      25.2802      21.8325
    1010      25.5211      22.5804
    1011      25.0805      21.4772
    1012      24.2900      21.9483
    1013      26.7789      22.3852
    1014      26.3962      23.3956
    1015      25.4070      21.8115
    1016      25.1117      21.6520
    1017      25.2568      22.6730
    1018      24.8645      22.4342
    1019      24.6922      23.4321
    1020      25.1012      22.5488
    1021      25.4923      21.9519
    1022      25.1190      23.1224
    1023      24.5453      23.4134
    1024      25.6940      23.7634
    1025      24.1830      23.7229
    1026      24.0555      24.0816
    1027      24.5429      24.6857
    1028      23.8788      23.9308
    1029      23.7287      24.1919
    1030      23.7922      23.1896
    1031      24.3707      23.1059
    1032      25.2101      23.6659
    1033      25.3992      24.0254
    1034      25.6011      22.4810
    1035      25.2000      23.1353
    1036      26.1800      22.3131
    1037      26.1155      23.9262
    1038      25.6580      23.7907
    1039      25.0810      23.4394
    1040      25.7484      23.4830
    1041      25.0130      23.7358
    1042      25.9633      24.0386
    1043      25.5860      22.9942
    1044      25.7464      22.9950
    1045      25.6485      22.9505
    1046      24.5181      24.0605
    1047      24.9585      23.9047
    1048      26.3505      25.1899
    1049      26.5408      24.5662
    1050      26.0216      23.7503
    1051      26.3943      23.4500
    1052      26.3543      23.0417
    1053      25.5767      23.4027
    1054      24.9583      23.6744
    1055      25.3532      23.7883
    1056      25.5202      24.1781
    1057      25.1749      23.6173
    1058      25.2377      23.5773
    1059      26.8411      23.0932
    1060      27.1883      22.9985
    1061      26.3327      24.0844
    1062      26.4939      23.7345
    1063      26.3682      23.0751
    1064      26.8481      23.4872
    1065      25.6363      23.2110
    1066      25.9219      22.8855
    1067      24.9783      23.4089
    1068      24.7100      24.0601
    1069      24.9021      22.6971
