#Frame          side1        side2
     819      26.1009      29.2511
     820      25.5638      28.9170
     821      25.6536      29.0901
     822      25.4241      29.6849
     823      25.7626      28.3355
     824      24.3646      28.3053
     825      24.9715      28.0157
     826      24.3895      26.8346
     827      25.8139      27.4642
     828      24.8469      27.9111
     829      25.4293      28.0674
     830      24.6903      28.8696
     831      25.4472      28.8775
     832      25.5922      28.4805
     833      25.0147      28.7099
     834      25.1557      27.9647
     835      25.0507      27.7143
     836      24.8092      28.0372
     837      25.4231      28.1721
     838      25.0074      27.7446
     839      24.9538      27.1141
     840      24.5082      27.4505
     841      24.6733      27.2388
     842      26.1442      27.7035
     843      25.7817      27.1935
     844      25.7513      26.4626
     845      25.5439      27.7060
     846      26.1702      26.2592
     847      26.3081      25.9927
     848      27.2829      26.1247
     849      26.0220      27.0662
     850      26.6737      27.0958
     851      27.1598      26.6179
     852      27.8118      27.2004
     853      27.7422      26.8755
     854      26.9280      27.7013
     855      27.3486      27.4449
     856      27.8664      28.2080
     857      27.8026      27.8812
     858      27.7389      27.7788
     859      27.6461      27.8192
     860      28.1830      27.8274
     861      28.2222      28.0882
     862      28.2538      28.1254
     863      27.6094      27.4729
     864      28.7282      27.8544
     865      29.2009      27.9580
     866      28.6915      27.8118
     867      28.5950      28.9268
     868      28.8107      28.2494
     869      28.0482      27.4753
     870      28.5490      27.7405
     871      28.8159      28.2117
     872      29.3948      29.0768
     873      28.3575      27.0939
     874      29.3047      26.9476
     875      29.4918      27.1218
     876      29.0129      27.5857
     877      29.2673      28.0390
     878      29.1217      29.2560
     879      29.0399      28.5131
     880      28.8885      28.4583
     881      27.7178      27.9430
     882      27.2106      28.4678
     883      26.8044      27.1398
     884      26.7922      27.0603
     885      27.7358      26.7270
     886      27.6823      27.0591
     887      26.9255      26.6685
     888      26.7841      26.7722
     889      26.5946      27.0075
     890      26.5389      26.1595
     891      25.7765      27.0616
     892      25.8417      27.3882
     893      25.4899      27.4805
     894      25.3743      27.9156
     895      25.6453      27.4214
     896      26.6288      28.1175
     897      26.6107      27.4927
     898      26.6374      28.7841
     899      26.5160      27.3782
     900      25.9156      28.5803
     901      25.7527      27.3881
     902      27.1115      27.6969
     903      26.9211      27.1425
     904      26.8134      27.8924
     905      26.7454      27.1438
     906      26.5029      27.2272
     907      26.2563      28.2322
     908      27.3029      28.0706
     909      26.9923      27.7349
     910      26.8934      27.4614
     911      26.8986      26.6082
     912      27.3035      26.4998
     913      26.7196      26.6406
     914      26.2445      26.4828
     915      25.4862      26.2980
     916      25.5429      26.9247
     917      26.1379      27.2689
     918      26.5780      27.4592
     919      26.3080      26.5550
     920      27.2790      27.5642
     921      26.6416      27.0332
     922      26.8692      27.1229
     923      26.9525      27.3133
     924      26.6701      27.5695
     925      25.9087      26.8669
     926      25.6143      26.9936
     927      25.2183      27.5403
     928      24.8290      27.7851
     929      25.0866      26.9060
     930      25.1864      26.7790
     931      25.2448      25.9716
     932      25.8465      26.6911
     933      26.0102      27.1974
     934      26.6174      27.4502
     935      26.9135      27.7618
     936      26.5107      27.2236
     937      25.6424      26.6482
     938      25.8339      25.7991
     939      25.8607      25.9807
     940      26.0702      26.6981
     941      24.7952      27.2539
     942      26.3639      28.4508
     943      26.6395      28.2119
     944      27.1082      27.4625
     945      26.7027      27.8964
     946      26.5261      27.5837
     947      27.3077      27.5365
     948      26.7522      28.2364
     949      26.3567      28.8466
     950      25.9768      28.3186
     951      26.9610      28.1426
     952      26.6469      27.7592
     953      26.2771      28.1156
     954      26.7830      28.4558
     955      26.3461      28.6073
     956      26.1032      28.5149
     957      26.2431      28.1260
     958      27.0117      28.0851
     959      26.4155      28.6051
     960      26.7641      28.5190
     961      26.9598      27.6969
     962      26.9781      27.8371
     963      26.6858      28.4263
     964      25.5701      28.1968
     965      26.1800      28.4089
     966      26.9312      28.5547
     967      27.0198      28.3024
     968      26.7602      28.4666
     969      26.6970      28.8505
     970      25.6070      28.9164
     971      26.4419      28.6063
     972      25.5726      28.8265
     973      26.6623      28.4395
     974      25.7760      28.2164
     975      25.7863      28.0257
     976      26.5401      28.0880
     977      25.8302      28.1643
     978      25.6677      28.6709
     979      26.8570      27.6730
     980      26.6372      27.4100
     981      26.6004      27.9918
     982      26.6498      28.5361
     983      25.7469      28.3535
     984      27.3058      29.1908
     985      26.7909      28.4869
     986      26.1656      29.4530
     987      26.5597      28.5015
     988      26.5042      28.8245
     989      25.9886      28.9329
     990      25.9650      28.8668
     991      27.0711      29.3177
     992      26.4568      28.6094
     993      25.8562      28.2545
     994      25.7454      27.6601
     995      25.8139      28.5390
     996      26.7372      28.9941
     997      26.8143      29.1789
     998      26.3612      28.0949
     999      26.9123      28.5260
    1000      27.3890      27.5789
    1001      27.7116      27.7279
    1002      27.4346      28.4365
    1003      27.3415      26.6906
    1004      28.1733      26.6610
    1005      28.0331      26.8563
    1006      28.2526      26.6167
    1007      28.1246      28.3496
    1008      27.5467      28.5946
    1009      27.0520      28.3677
    1010      26.9877      28.8558
    1011      26.2558      29.4230
    1012      27.4143      29.7023
    1013      26.8309      29.7367
    1014      26.3947      29.8547
    1015      26.9858      28.5614
    1016      27.0160      29.6777
    1017      26.9794      27.9903
    1018      28.1219      28.3023
    1019      28.0028      28.5067
    1020      27.7338      28.8077
    1021      26.8747      28.3080
    1022      26.9280      28.9052
    1023      26.9576      28.8038
    1024      26.9191      29.1493
    1025      27.6338      29.4888
    1026      27.5463      28.3403
    1027      27.5453      28.5405
    1028      27.2092      28.9791
    1029      26.8407      28.5341
    1030      26.9479      28.5541
    1031      26.8573      28.7494
    1032      27.0542      29.3559
    1033      26.5820      28.9925
    1034      27.3611      29.6322
    1035      26.5470      29.0383
    1036      26.8330      28.9062
    1037      26.3409      27.0358
    1038      26.5194      28.1558
    1039      26.8176      27.9086
    1040      26.9095      28.2997
    1041      26.7730      27.5978
    1042      26.3934      27.4881
    1043      27.1914      26.7964
    1044      26.8819      26.6249
    1045      27.3415      26.9434
    1046      27.2457      26.4671
    1047      27.1813      26.6986
    1048      27.7947      27.1893
    1049      27.3859      27.6337
    1050      27.0158      27.8926
    1051      27.5081      27.1443
    1052      28.8434      26.6166
    1053      28.1875      25.7215
    1054      27.8958      26.4891
    1055      28.2826      26.7634
    1056      27.7612      27.1528
    1057      27.5787      27.3051
    1058      28.5731      26.8532
    1059      28.3381      27.4404
    1060      29.0113      27.9472
    1061      29.4410      27.0210
    1062      28.8941      27.0792
    1063      28.7911      28.0699
    1064      28.5448      28.9679
    1065      28.4473      27.7349
    1066      28.2710      28.2848
    1067      27.9839      27.5625
    1068      27.8701      27.7506
