#Frame          side1        side2
     434      22.7676      27.2397
     435      22.4462      28.3277
     436      22.9208      27.7133
     437      24.1802      27.5922
     438      24.2247      27.1376
     439      25.6577      27.9110
     440      25.6286      27.5473
     441      25.2360      26.0885
     442      25.5477      26.2904
     443      25.3160      26.9753
     444      25.7004      27.4571
     445      25.9277      27.8456
     446      25.5617      25.7545
     447      25.2430      26.5639
     448      24.7081      26.1077
     449      25.2225      26.4751
     450      24.9272      25.4346
     451      25.6929      25.6318
     452      24.9531      25.3584
     453      24.8789      25.2963
     454      24.9648      25.0290
     455      24.6867      24.5577
     456      26.1452      25.0039
     457      26.8138      24.6860
     458      25.9624      25.7386
     459      25.8869      25.7854
     460      25.6350      26.0587
     461      26.3329      26.1374
     462      26.0497      26.2083
     463      25.8561      25.8622
     464      26.1297      26.7107
     465      25.2666      26.6046
     466      25.2944      27.0065
     467      25.1294      27.2205
     468      25.8334      26.6515
     469      25.6028      25.8554
     470      25.0079      26.0359
     471      24.7703      25.8010
     472      24.5543      25.4951
     473      25.3249      25.8768
     474      25.0559      25.8725
     475      25.9652      26.4934
     476      25.3256      26.4007
     477      24.8122      26.3009
     478      24.5862      26.5340
     479      24.6496      26.8146
     480      24.6877      26.7187
     481      23.7161      25.8256
     482      23.8393      27.1323
     483      23.6859      27.8263
     484      23.9610      26.9544
     485      23.6905      26.8697
     486      25.0760      26.5513
     487      25.4626      25.6996
     488      25.1126      26.8576
     489      24.4987      26.8859
     490      25.2519      26.3435
     491      24.5933      26.1211
     492      25.7035      27.0624
     493      25.6434      26.6982
     494      25.1926      27.3834
     495      24.6293      25.9485
     496      24.6883      26.7662
     497      25.1964      26.7129
     498      24.6111      25.7700
     499      25.6330      25.6828
     500      25.3036      25.7540
     501      25.7827      26.7226
     502      24.7822      26.0296
     503      24.9167      26.7454
     504      24.8407      26.9500
     505      24.3996      27.5738
     506      24.6040      28.0445
     507      24.2075      27.4209
     508      24.9596      26.8396
     509      24.4761      27.2640
     510      23.9400      27.0906
     511      23.6985      26.7397
     512      24.9529      28.2673
     513      25.0269      28.0394
     514      24.3031      28.5452
     515      25.3758      27.3276
     516      25.3896      27.7542
     517      25.0282      28.3900
     518      25.2148      28.7037
     519      25.2246      27.4500
     520      25.1474      27.4599
     521      25.8899      28.0086
     522      24.8797      27.5000
     523      25.5175      26.9978
     524      24.4890      26.3032
     525      26.3345      26.4629
     526      25.9891      26.3702
     527      25.8990      26.3581
     528      24.8660      26.0096
     529      25.3407      26.0969
     530      25.7263      25.6054
     531      25.8037      26.9702
     532      24.9269      26.1460
     533      25.2899      26.4464
     534      23.8986      26.7671
     535      24.5313      25.7438
     536      24.5651      25.9701
     537      25.0019      26.0464
     538      25.3615      25.2514
     539      25.5075      25.1852
     540      26.2757      25.2005
     541      25.5036      24.4275
     542      25.0455      25.7767
     543      24.7189      25.9242
     544      24.4178      26.0094
     545      24.8217      25.6906
     546      25.4166      25.6152
     547      25.8874      25.1967
     548      25.4560      25.2291
     549      25.1765      27.0121
     550      24.4498      27.0934
     551      24.6787      27.4072
     552      24.2059      27.6206
     553      24.1103      26.2966
     554      24.2790      27.7506
     555      24.1121      27.4911
     556      24.7198      27.4780
     557      24.5334      27.2113
     558      23.6718      26.6333
     559      23.6646      26.2184
     560      23.5274      26.8193
     561      23.9041      26.4884
     562      23.5735      27.6333
     563      22.8406      26.8035
     564      23.9545      27.5559
     565      24.1207      27.7934
     566      23.0320      27.3030
     567      23.8727      26.4285
     568      22.4833      26.9640
     569      23.6759      26.5245
     570      23.8215      26.6666
     571      24.9822      27.5716
     572      24.2908      26.8228
     573      23.7761      26.9233
     574      23.9387      26.3299
     575      23.8176      26.4218
     576      23.9622      26.1893
     577      24.3015      26.7720
     578      24.2617      26.8174
     579      24.0481      25.9810
     580      22.8731      26.2088
     581      22.8850      26.8691
     582      23.5141      26.2375
     583      24.3322      26.4813
     584      23.8595      26.9456
     585      23.8643      27.1584
     586      24.5617      26.8601
     587      23.6853      27.3921
     588      24.4666      27.2607
     589      23.8858      27.1273
     590      25.3015      27.2131
     591      25.5042      27.4983
     592      25.0725      27.6173
     593      24.8552      26.7596
     594      25.1740      26.2630
     595      24.5387      26.3157
     596      24.9347      25.8818
     597      25.0019      26.5584
     598      25.7961      27.1477
     599      25.5261      25.9947
     600      25.3525      27.4326
     601      25.5855      27.0604
     602      25.5365      25.9775
     603      25.7801      25.8614
     604      25.8750      25.6418
     605      25.8829      26.4496
     606      25.7347      26.3289
     607      26.3964      27.5612
     608      25.1605      27.5561
     609      25.8446      28.0733
     610      25.7296      27.9740
     611      25.2043      27.0753
     612      25.5223      27.2922
     613      25.4210      27.6814
     614      26.2685      28.2202
     615      26.3250      27.2929
     616      26.7568      26.9238
     617      26.0294      26.6631
     618      24.9023      27.1864
     619      24.6570      26.6714
     620      24.2523      26.4345
     621      24.8233      26.0915
     622      25.4177      26.1995
     623      25.6318      26.7951
     624      25.5745      26.7213
     625      25.2094      26.9859
     626      25.3571      26.0385
     627      25.0299      26.5664
     628      25.6788      25.5494
     629      26.1087      24.7952
     630      25.0065      26.4163
     631      25.4215      25.9084
     632      26.4508      27.4191
     633      27.2587      27.7492
     634      26.6110      27.9167
     635      25.9067      27.2509
     636      25.6873      27.7632
     637      25.4577      27.0943
     638      25.3914      26.7553
     639      25.7698      26.9132
     640      25.7433      27.2416
     641      25.2520      26.6433
     642      25.2320      26.0848
     643      25.5918      26.0253
     644      26.1445      26.9037
     645      26.2296      26.2492
     646      26.6998      27.3434
     647      26.2547      27.4470
     648      26.1748      26.9097
     649      26.0070      26.9488
     650      25.9273      27.4527
     651      26.6530      27.7996
     652      26.6258      27.0315
     653      25.3939      26.2007
     654      26.3840      26.7184
     655      26.6094      26.6796
     656      25.8105      27.1569
     657      25.1441      27.5699
     658      25.0720      26.4072
     659      25.2157      27.2364
     660      25.9936      27.1951
     661      25.7182      26.8833
     662      25.7101      26.0755
     663      24.9496      26.4506
     664      24.5673      26.8305
     665      24.4892      26.5044
     666      25.7263      26.7524
     667      24.6435      27.0463
     668      24.3574      26.4878
     669      24.5928      26.8301
     670      24.6768      26.2269
     671      24.6154      26.4874
     672      25.0176      27.0566
     673      24.4332      26.9187
     674      24.9674      27.2821
     675      24.9017      27.7724
     676      25.4598      27.5463
     677      25.4009      27.4823
     678      24.6949      28.5359
     679      25.2090      28.4878
     680      25.0775      27.5112
     681      24.6481      29.3951
     682      25.0102      29.1198
     683      24.4691      29.2054
     684      24.8204      28.5059
     685      24.6512      28.1092
     686      23.7474      27.1804
     687      24.0864      28.2634
     688      24.4275      27.7085
     689      24.3257      27.1171
     690      24.2716      27.7205
     691      24.5217      27.4199
     692      24.4723      26.7393
     693      25.0365      26.6855
     694      25.8226      26.4465
     695      26.0915      26.2568
     696      26.1439      25.1428
     697      26.8634      24.8130
     698      25.5438      25.6203
     699      25.0482      26.0040
     700      26.4771      26.1495
     701      25.8844      25.2601
     702      25.4066      25.4701
     703      24.4596      26.3059
     704      25.5853      26.8619
     705      26.1026      26.8595
     706      25.1204      26.8948
     707      25.4648      27.1121
     708      26.0657      26.2919
     709      25.8131      26.1557
     710      25.8846      26.2923
     711      26.2399      25.7626
     712      26.3419      26.7440
     713      25.5692      26.1762
     714      25.5463      26.7355
     715      24.8019      26.2610
     716      25.3534      26.2167
     717      26.3429      26.3981
     718      25.7831      26.0386
     719      26.0605      25.8413
     720      25.3144      26.7698
     721      24.8707      26.4299
     722      24.1717      25.9959
     723      23.9139      25.3032
     724      24.3124      25.3227
     725      24.5043      25.4782
     726      24.7672      25.0522
     727      24.7659      24.8596
     728      25.3509      24.7143
     729      25.4978      23.9849
     730      24.6702      24.1855
     731      25.1023      23.9735
     732      25.0430      24.9890
     733      24.2857      25.3056
     734      23.8461      26.0368
     735      25.1081      25.8441
     736      25.3016      24.6131
     737      24.7687      25.4937
     738      24.3774      25.4807
     739      23.1950      25.6316
     740      23.7497      25.6958
     741      23.7744      25.5247
     742      24.0609      25.0201
     743      22.9622      25.6737
     744      23.5788      26.0202
     745      23.7945      25.7754
     746      24.0992      23.7548
     747      24.5914      24.4443
     748      24.4370      24.0000
     749      23.0571      25.0936
     750      23.3249      24.1947
     751      24.1750      24.6939
     752      23.7487      24.3959
     753      23.1522      25.1342
     754      23.0717      25.3574
     755      22.5005      24.3292
     756      22.8772      24.1955
     757      22.2552      25.1641
     758      23.0227      24.8219
     759      23.0938      24.5030
     760      23.6780      24.7640
     761      22.4274      25.7756
     762      22.9057      25.9853
     763      22.4780      26.1925
     764      22.1330      26.0839
     765      21.5017      26.2348
     766      22.8584      26.4920
     767      21.9012      25.7201
     768      21.6028      25.5824
     769      21.0157      24.8586
     770      21.0196      25.5640
     771      20.7558      25.8857
     772      21.1772      24.7564
     773      21.5127      25.4189
     774      21.7728      25.2766
     775      21.6953      24.6931
     776      21.5523      25.7108
     777      21.1992      25.5965
     778      21.2984      25.8897
     779      21.3998      25.5404
     780      21.1661      25.3637
     781      21.4281      25.2174
     782      21.9187      25.5352
     783      22.3546      25.0735
     784      22.8879      25.6178
     785      22.2207      26.1580
     786      21.7028      25.6660
     787      21.9365      26.0077
     788      21.8301      25.4747
     789      21.6624      24.6783
     790      22.7169      25.2534
     791      23.3705      26.1262
     792      23.1676      26.5853
     793      22.6749      26.2383
     794      22.8251      25.7844
     795      23.1013      25.8389
     796      22.2923      26.1281
     797      22.3334      25.2710
     798      21.6840      26.2370
     799      22.4269      26.5953
     800      22.6921      25.6097
     801      22.5148      25.5071
     802      22.8355      25.9906
     803      22.4021      26.9672
     804      22.7053      27.7248
     805      23.6174      26.5259
     806      23.1595      27.3378
     807      23.7768      26.8036
     808      22.8074      27.4056
     809      23.6095      27.4165
     810      23.9345      27.7225
     811      23.9110      25.9326
     812      23.8303      26.8792
     813      22.8469      27.2721
     814      23.5759      26.5787
     815      22.9911      27.2424
     816      23.3837      27.9752
     817      22.4735      27.2572
     818      22.7452      26.7781
     819      22.2929      26.6923
     820      23.4464      25.6452
     821      23.5383      26.2637
     822      23.8524      25.8672
     823      23.6372      25.8246
     824      24.2483      25.9566
     825      24.4052      26.4635
     826      23.5140      27.1961
     827      23.2478      26.8633
     828      22.7257      27.6951
     829      23.1299      27.3537
     830      22.4555      26.2332
     831      21.5632      25.9551
     832      22.0600      25.5835
     833      21.3462      25.7864
     834      21.5971      25.1080
     835      21.6975      25.2206
     836      21.8356      25.5029
     837      22.4909      25.6287
     838      22.1035      25.8449
     839      23.0062      25.9245
     840      22.8129      26.2307
     841      22.3171      25.8655
     842      23.2204      25.3210
     843      22.7372      25.6119
     844      22.7839      25.1887
     845      22.7646      25.2744
     846      23.9033      25.7164
     847      24.0568      25.2005
     848      23.4039      26.1129
     849      23.4774      26.3201
     850      22.9880      25.9386
     851      23.5664      25.2644
     852      23.3938      25.3573
     853      24.4913      26.0519
     854      24.1707      25.7085
     855      24.5541      25.5191
     856      24.6051      26.8919
     857      24.3432      26.7021
     858      24.4865      26.2304
     859      24.1439      25.6672
     860      25.3847      26.0991
     861      25.1872      25.6789
     862      26.1620      25.7216
     863      24.9067      24.9257
     864      24.8499      26.4109
     865      24.6091      26.5103
     866      25.1894      26.7560
     867      25.1244      26.5558
     868      24.5704      26.6503
     869      23.9532      27.1904
     870      24.5334      26.3317
     871      24.8651      25.9622
     872      24.8792      26.6803
     873      24.8736      26.3354
     874      26.4102      26.6855
     875      25.6106      25.2584
     876      25.2706      25.2987
     877      24.9058      25.4967
     878      24.4734      25.7302
     879      25.3102      25.5379
     880      24.6873      24.9941
     881      24.5190      26.3176
     882      24.3684      25.5629
     883      24.4299      25.6365
     884      24.6263      25.4914
     885      24.4831      24.7890
     886      24.2586      25.5072
     887      24.3016      24.3822
     888      24.7517      25.2039
     889      24.9761      25.0772
     890      23.9152      25.3462
     891      24.7354      25.3008
     892      24.3347      24.4699
     893      22.8326      25.8333
     894      23.3908      24.8027
     895      23.9844      24.6637
     896      24.1197      24.2618
     897      24.6343      24.5319
     898      24.7498      24.8193
     899      24.6582      24.9249
     900      24.0993      24.7503
     901      23.6558      24.1997
     902      23.6434      24.3491
     903      23.8602      24.4288
     904      23.4716      24.3553
     905      24.0338      24.1996
     906      24.0151      24.4232
     907      24.1730      24.6416
     908      24.8491      24.5220
     909      24.0884      25.3487
     910      24.2326      25.8995
     911      24.5013      26.6937
     912      24.4458      25.7906
     913      24.4943      25.3412
     914      24.4548      25.2944
     915      24.4966      24.9785
     916      24.9753      25.6398
     917      24.3741      26.3802
     918      25.2842      25.6812
     919      26.0800      25.6963
     920      25.2780      25.3467
     921      24.4690      25.5641
     922      24.8426      25.8508
     923      24.6611      25.1588
     924      25.7519      26.0073
     925      25.4605      25.2627
     926      25.8255      25.1296
     927      25.3916      25.2135
     928      25.4073      25.0611
     929      25.7568      25.2021
     930      25.9604      24.4431
     931      25.6693      25.1268
     932      24.5539      24.3448
     933      24.3733      24.2059
     934      24.4576      24.9205
     935      24.3157      24.1136
     936      23.7021      24.6726
     937      24.8967      24.3141
     938      24.3186      24.1141
     939      24.3406      23.8544
     940      24.5867      24.5049
     941      24.3070      23.7635
     942      24.3426      24.1892
     943      24.1878      23.0868
     944      23.6686      23.7932
     945      24.3763      23.1213
     946      24.9732      23.9425
     947      24.0145      24.0235
     948      23.8942      24.0947
     949      24.8534      23.0976
     950      24.2935      23.2458
     951      24.6659      24.1218
     952      24.2027      23.9261
     953      25.0917      24.6508
     954      24.5539      24.5042
     955      23.9807      25.2423
     956      24.3563      24.9615
     957      24.2917      25.7094
     958      23.9732      25.1737
     959      23.7713      24.9830
     960      23.9999      24.9396
     961      23.4749      25.3770
     962      24.6330      25.2037
     963      23.8089      24.3506
     964      25.2707      24.2764
     965      24.3711      24.2506
     966      24.4271      25.3659
     967      23.7166      24.4296
     968      24.7874      24.6521
     969      24.7623      24.2574
     970      23.8469      24.2749
     971      25.0296      24.2118
     972      24.0922      23.5849
     973      24.4716      24.0270
     974      23.9853      23.8207
     975      23.8971      25.0623
     976      24.2804      25.3663
     977      24.4195      24.7618
     978      24.7906      23.9732
     979      24.7123      24.5869
     980      24.4041      25.4183
     981      24.9693      24.8984
     982      24.8878      23.9929
     983      24.5487      22.8436
     984      23.9268      24.7325
     985      23.9266      23.7762
     986      25.7115      24.6550
     987      25.2825      24.1857
     988      25.0246      23.9931
     989      24.6180      24.2678
     990      23.8428      25.1034
     991      23.9043      24.7231
     992      24.4888      25.8299
     993      24.3955      26.1429
     994      25.0334      25.1592
     995      25.6270      24.8677
     996      25.3591      25.2091
     997      24.9611      24.8085
     998      24.3946      25.3921
     999      23.6709      25.6492
    1000      23.8741      24.8647
    1001      24.1916      25.8380
    1002      23.5520      25.7498
    1003      23.6568      25.5061
    1004      23.9816      24.7953
    1005      23.9739      24.7805
    1006      24.2536      24.7283
    1007      24.3443      24.3665
    1008      24.6937      24.9464
    1009      24.6870      25.2858
    1010      25.3177      25.1165
    1011      25.6923      25.2210
    1012      25.4956      25.0885
    1013      24.5319      25.1508
    1014      24.8021      24.6983
    1015      25.7139      25.1048
    1016      25.6291      24.6130
    1017      25.8294      24.1002
    1018      25.8539      24.9215
    1019      25.0435      25.4752
    1020      24.9035      26.5614
    1021      24.2459      25.6045
    1022      23.8046      24.5102
    1023      23.9256      25.6400
    1024      25.2246      25.4302
    1025      25.1560      25.7753
    1026      24.6792      25.1413
    1027      25.7765      25.3169
    1028      25.2878      25.3095
    1029      24.3015      24.9758
    1030      24.0625      25.7380
    1031      24.4643      24.2346
    1032      23.7577      24.5341
    1033      24.5791      24.1443
    1034      25.2704      24.4757
    1035      25.0657      24.7765
    1036      24.4220      24.8307
    1037      24.5346      25.2111
    1038      24.2498      26.6842
    1039      23.6832      26.7689
    1040      24.7046      25.6715
    1041      25.1832      26.7770
    1042      24.8675      26.1208
    1043      25.3367      26.0092
    1044      25.8139      24.5944
    1045      25.2272      25.1595
    1046      25.1205      24.9977
    1047      25.5836      25.4635
    1048      24.7851      25.8379
    1049      24.6665      25.5367
    1050      25.3395      25.6540
    1051      24.7513      25.1579
    1052      25.0304      25.2796
    1053      24.9797      25.6258
    1054      24.8754      25.7207
    1055      24.4866      25.9391
    1056      25.3642      26.2584
    1057      24.6442      24.8739
    1058      24.2747      25.5550
    1059      25.2505      25.3349
    1060      25.7338      25.8818
    1061      25.9597      26.3367
    1062      25.9990      25.5051
    1063      26.2170      25.2982
    1064      25.5762      25.9612
    1065      25.5363      25.1980
    1066      23.7684      25.1835
    1067      24.7561      25.4282
    1068      24.8325      25.9505
    1069      24.7866      25.5701
