#Frame          side1        side2
     468      26.1243      26.6498
     469      26.3098      26.9694
     470      25.9120      26.4901
     471      25.4034      25.8519
     472      25.8554      26.0553
     473      24.6753      25.6812
     474      25.4835      25.6939
     475      24.8911      25.5654
     476      25.1457      26.2802
     477      24.2823      25.6244
     478      24.8226      25.9212
     479      24.7004      26.4477
     480      25.1040      26.1679
     481      24.0333      26.2802
     482      25.0179      27.3170
     483      25.4215      26.8976
     484      24.9242      26.3019
     485      24.9737      25.6631
     486      24.9400      26.5624
     487      25.1502      26.2473
     488      25.5737      26.4954
     489      25.0677      27.3280
     490      25.5841      26.7446
     491      24.9281      26.4102
     492      25.7639      26.2720
     493      25.1836      26.6238
     494      25.7423      26.5751
     495      24.3438      26.9145
     496      24.3981      27.2423
     497      24.2581      28.8557
     498      24.5916      28.3426
     499      24.7509      27.6825
     500      25.0422      28.4986
     501      25.5952      28.2355
     502      26.0964      28.9582
     503      25.9093      27.6556
     504      26.4192      27.7060
     505      25.2174      27.7175
     506      25.9224      27.8170
     507      25.0931      27.7829
     508      25.4267      27.5148
     509      25.0172      28.0435
     510      25.2941      27.4847
     511      25.2730      27.8680
     512      24.1325      26.9234
     513      24.8733      27.1424
     514      24.9632      27.1969
     515      24.9579      27.2394
     516      24.1328      27.8840
     517      23.5077      26.6715
     518      24.9299      26.3925
     519      26.0674      26.7436
     520      25.8441      26.1497
     521      25.4274      26.6010
     522      25.8222      26.9553
     523      25.6421      26.9390
     524      25.5754      27.0024
     525      26.0211      27.2162
     526      25.5594      26.3132
     527      24.9987      27.5136
     528      24.5752      27.5674
     529      24.8388      27.4666
     530      25.2671      27.6803
     531      25.5249      27.0399
     532      25.0399      26.2582
     533      24.6951      27.2707
     534      24.2666      27.5145
     535      25.1182      27.7410
     536      24.8891      27.9475
     537      25.0111      27.5076
     538      24.2882      27.4089
     539      23.9172      27.0183
     540      24.3667      27.5099
     541      24.6186      27.0094
     542      24.9973      26.3343
     543      25.8769      27.7751
     544      25.2200      27.8291
     545      25.2620      27.0533
     546      25.5217      27.4149
     547      25.3894      26.6171
     548      24.4266      26.1967
     549      24.7774      26.9220
     550      23.9211      26.4983
     551      23.9844      26.7691
     552      24.9289      26.4817
     553      25.1566      26.0198
     554      25.0188      25.4014
     555      25.4591      26.4335
     556      25.1343      26.3531
     557      25.0521      26.9537
     558      25.2676      27.0108
     559      25.4168      25.8756
     560      25.3748      26.1068
     561      25.4174      27.5101
     562      25.5995      26.7236
     563      24.1998      27.6283
     564      24.8381      27.3457
     565      24.8250      26.6499
     566      25.1992      27.4669
     567      25.5671      27.2893
     568      24.3315      27.5725
     569      25.1002      27.5276
     570      24.4387      29.0259
     571      24.7448      26.5449
     572      24.6174      26.3588
     573      25.6718      26.7279
     574      25.7207      26.2943
     575      25.7313      26.2973
     576      25.5725      25.8372
     577      25.5781      26.0563
     578      25.5843      26.3329
     579      26.3513      26.8192
     580      27.0439      26.9029
     581      26.8450      27.2984
     582      26.9658      27.6520
     583      27.8292      27.7736
     584      27.0360      28.7172
     585      27.4068      28.7533
     586      25.9774      27.4989
     587      26.6976      27.2920
     588      26.4806      27.1358
     589      25.1383      27.6238
     590      25.9212      26.8978
     591      25.4919      26.8303
     592      25.8673      28.1391
     593      25.9881      27.8585
     594      25.2867      27.3292
     595      25.2195      27.5573
     596      26.3375      27.4919
     597      25.9823      28.5314
     598      26.2721      27.6779
     599      25.4704      26.9859
     600      25.2435      27.1773
     601      26.5596      26.8444
     602      25.9479      26.4686
     603      25.0206      25.9683
     604      24.8808      26.1745
     605      25.2783      25.6115
     606      25.7459      25.7513
     607      25.1359      25.4843
     608      25.1308      25.5020
     609      25.7233      25.7287
     610      25.9118      26.5082
     611      26.4696      26.0607
     612      25.6851      25.3738
     613      25.1663      25.9303
     614      26.1307      27.0441
     615      25.8217      27.2224
     616      25.4091      26.1308
     617      25.3280      26.3050
     618      25.7226      26.8172
     619      26.5632      26.3795
     620      26.0584      25.5469
     621      24.8298      25.9696
     622      24.7268      25.1611
     623      24.6664      25.5098
     624      25.6517      26.0149
     625      26.5312      25.8434
     626      26.5123      26.1399
     627      25.9070      24.6647
     628      26.2132      24.7038
     629      25.0982      24.8345
     630      25.4683      25.6763
     631      25.1614      25.2802
     632      25.3971      24.4094
     633      24.9355      24.9947
     634      25.7975      25.5733
     635      25.9054      26.2140
     636      25.8488      24.8662
     637      25.9540      25.2921
     638      26.1842      24.9384
     639      25.9523      25.8824
     640      26.5477      26.0367
     641      26.4392      26.4166
     642      25.9305      26.1455
     643      26.3777      26.0920
     644      26.2378      26.0024
     645      25.8765      26.0040
     646      26.1048      25.5852
     647      26.1767      25.2142
     648      25.6892      25.2612
     649      25.7654      24.9585
     650      26.5556      24.6851
     651      25.5979      25.1904
     652      26.0202      25.6108
     653      26.0829      25.1645
     654      25.8408      25.2736
     655      25.8151      25.9231
     656      25.4120      25.9970
     657      26.4434      25.0852
     658      25.7985      25.1659
     659      26.4497      25.7713
     660      26.0883      26.0104
     661      26.2993      26.0342
     662      26.4430      25.7651
     663      26.1849      25.3095
     664      25.7423      25.5889
     665      25.6675      26.5508
     666      26.3520      25.5965
     667      26.2200      26.1555
     668      25.3484      25.3808
     669      25.2920      25.8824
     670      25.3707      26.0563
     671      24.9691      25.6537
     672      24.8174      25.0991
     673      25.1761      24.4544
     674      25.5284      24.3173
     675      26.1413      24.4854
     676      25.1736      25.3493
     677      25.1412      25.8226
     678      24.6084      25.9961
     679      25.2716      26.7502
     680      25.7577      28.3102
     681      24.7688      26.9901
     682      24.5362      27.2112
     683      24.4877      27.4731
     684      25.5867      28.0414
     685      25.6979      28.5241
     686      25.6752      28.7035
     687      26.0038      27.8357
     688      25.9897      28.3916
     689      25.3787      27.7010
     690      24.8582      25.3411
     691      24.1890      25.8275
     692      24.7199      26.1233
     693      24.9454      25.2568
     694      25.1079      25.4104
     695      24.8106      25.6651
     696      24.4025      25.9775
     697      25.1460      25.9131
     698      24.1625      25.2525
     699      23.9406      25.2710
     700      24.3256      26.3907
     701      24.2249      26.7836
     702      23.5346      25.9033
     703      22.9851      26.8375
     704      24.3414      25.7156
     705      24.6841      25.5928
     706      25.2548      25.9048
     707      25.7260      25.4706
     708      25.6928      25.3660
     709      25.0865      25.2197
     710      25.6704      24.0510
     711      25.2613      24.3819
     712      24.7134      24.0310
     713      25.1576      24.1733
     714      24.4249      24.0862
     715      24.2472      24.6196
     716      24.9461      23.7920
     717      25.4417      23.6899
     718      25.4077      24.1643
     719      25.7293      23.1574
     720      26.0050      23.1800
     721      25.2871      22.9769
     722      25.4831      22.5245
     723      25.9869      23.3271
     724      25.2197      22.5514
     725      25.2464      22.5411
     726      25.3457      23.5826
     727      25.3563      23.9247
     728      24.9557      23.6887
     729      25.5985      23.9623
     730      26.1348      23.0008
     731      26.0677      22.6341
     732      25.8734      22.7275
     733      25.1326      22.8834
     734      24.9106      22.9130
     735      25.2001      23.5995
     736      25.5141      23.9500
     737      25.2123      22.4492
     738      26.8344      23.5527
     739      25.7644      22.3830
     740      25.7731      22.3574
     741      25.5794      23.2003
     742      25.3932      23.5074
     743      25.7810      23.2217
     744      26.2654      23.0323
     745      26.0110      22.2894
     746      26.7123      21.5287
     747      26.3156      22.3296
     748      27.2507      22.2231
     749      26.0971      22.0232
     750      26.6192      22.0874
     751      26.2371      22.0276
     752      26.4243      21.8145
     753      26.8118      21.7740
     754      25.8414      21.2454
     755      26.1025      21.3951
     756      25.7124      21.8186
     757      27.1911      22.5619
     758      26.6288      22.2274
     759      26.1804      22.6476
     760      26.2478      22.3636
     761      27.0657      22.7043
     762      27.4059      22.2451
     763      27.0030      22.1236
     764      26.6628      22.1768
     765      26.7055      21.3612
     766      25.4817      22.1697
     767      25.5899      21.5517
     768      26.7377      21.2326
     769      26.6702      22.8037
     770      27.0624      22.3267
     771      26.2162      22.8552
     772      27.4207      22.5730
     773      26.2692      22.1587
     774      26.4705      22.4095
     775      27.2212      22.5761
     776      27.2234      22.5607
     777      26.9162      21.6022
     778      26.4972      21.9925
     779      26.2882      22.1371
     780      26.5597      22.5768
     781      26.5086      22.5350
     782      26.9899      21.6671
     783      26.1390      21.7480
     784      26.4200      21.6140
     785      26.0492      20.9648
     786      26.1676      21.3828
     787      25.8026      21.3623
     788      25.7533      21.1219
     789      25.4072      21.1989
     790      24.4282      21.9834
     791      25.6219      22.4543
     792      26.5637      22.3942
     793      25.4109      22.5994
     794      25.4471      21.4499
     795      24.9752      22.3637
     796      25.3200      22.7005
     797      25.3549      21.9908
     798      25.8326      23.3430
     799      26.3539      23.4263
     800      25.2883      23.4627
     801      24.8595      24.1923
     802      25.3189      24.0411
     803      25.1050      23.3855
     804      24.7311      23.6924
     805      25.0298      23.8912
     806      24.0167      23.4129
     807      23.6015      24.0176
     808      23.9383      22.9001
     809      23.4884      23.2035
     810      23.7632      22.9449
     811      23.9010      23.4763
     812      23.8123      23.3728
     813      23.7018      23.7102
     814      23.7304      23.7808
     815      23.5040      23.0852
     816      23.5896      22.8212
     817      24.6223      22.4945
     818      24.3599      23.0777
     819      25.4954      23.2893
     820      25.3550      22.7784
     821      24.5658      22.9179
     822      24.8231      22.8764
     823      24.7083      23.0322
     824      24.2008      22.0234
     825      23.8613      23.6439
     826      24.8547      24.0645
     827      24.7523      23.9820
     828      25.4399      23.9226
     829      24.5605      24.3330
     830      25.0168      24.6664
     831      25.8508      23.8949
     832      25.4629      23.3539
     833      25.7521      24.0046
     834      25.1651      24.6260
     835      25.5271      23.5982
     836      25.8374      23.7981
     837      25.9327      23.8485
     838      26.2703      23.6596
     839      26.1008      23.8554
     840      26.7681      23.6627
     841      25.7073      24.1463
     842      26.2614      24.1498
     843      24.4087      24.5393
     844      24.8570      24.5901
     845      24.7707      24.2139
     846      24.5446      23.9567
     847      24.1092      23.8315
     848      24.4407      24.4584
     849      25.5010      25.1814
     850      25.3592      25.1308
     851      24.8795      24.2645
     852      24.0213      24.7199
     853      24.7051      24.4997
     854      25.1169      24.1478
     855      24.3572      24.3170
     856      24.7631      24.2714
     857      24.5915      25.3597
     858      25.1485      24.2339
     859      25.2786      24.5756
     860      24.9702      23.8901
     861      25.8500      23.2597
     862      26.0626      23.6337
     863      25.4061      23.4490
     864      25.3368      24.1514
     865      24.4507      25.0849
     866      25.6782      25.5524
     867      25.5517      25.3698
     868      25.1954      25.5009
     869      24.6899      26.6460
     870      25.0273      26.1117
     871      24.3640      24.7755
     872      24.0973      24.5956
     873      25.1417      24.5561
     874      26.3774      24.7102
     875      26.3029      25.7302
     876      26.0692      24.7634
     877      25.8680      25.9019
     878      25.1289      25.6518
     879      25.7986      25.1369
     880      25.9692      24.6859
     881      25.9451      24.6661
     882      25.6175      24.8881
     883      25.2404      25.1883
     884      24.7907      24.9585
     885      25.7492      24.4931
     886      25.4411      24.4305
     887      24.6990      23.2009
     888      26.0367      23.5203
     889      26.2640      23.6520
     890      25.1336      23.3243
     891      25.9173      23.7798
     892      26.0531      24.3244
     893      26.3837      23.9033
     894      25.6361      23.3567
     895      26.1118      23.7349
     896      25.6676      23.7097
     897      26.4929      24.2390
     898      25.3748      23.8173
     899      26.9902      24.3519
     900      26.7298      25.3630
     901      25.9214      23.7346
     902      25.9191      23.1179
     903      26.7330      22.2299
     904      26.6669      23.1304
     905      25.4309      23.9430
     906      26.0426      22.9613
     907      26.0679      23.3942
     908      25.7170      23.8409
     909      25.2014      25.3837
     910      25.3415      25.0436
     911      25.1372      24.7078
     912      25.3376      25.0410
     913      24.2157      24.7274
     914      24.7413      24.1844
     915      24.5882      24.0469
     916      24.6325      24.3665
     917      24.4345      24.4432
     918      23.8628      24.3275
     919      24.1610      24.5538
     920      24.0251      24.5195
     921      24.4304      24.5383
     922      25.3307      25.0202
     923      25.0885      24.9299
     924      24.6677      24.8283
     925      24.9224      24.8160
     926      26.1464      24.7283
     927      25.8289      24.7425
     928      25.7621      24.8415
     929      25.5593      24.3937
     930      24.8372      24.4426
     931      24.7178      23.8278
     932      25.1127      23.5940
     933      24.4434      24.1798
     934      24.8406      24.9486
     935      24.9213      24.7418
     936      24.9549      23.8808
     937      25.7555      23.9222
     938      25.7675      24.5876
     939      25.7401      22.4087
     940      24.6395      22.3043
     941      24.1380      22.3008
     942      25.0861      23.1852
     943      25.7154      23.3030
     944      25.2959      24.3870
     945      25.2622      24.4818
     946      24.4028      24.0649
     947      24.1365      23.2357
     948      25.1622      23.8873
     949      26.1052      23.8670
     950      25.5048      24.0221
     951      26.1125      23.7704
     952      26.7601      23.3702
     953      26.9393      23.5306
     954      25.8078      23.2366
     955      26.1415      23.8025
     956      26.2757      23.5213
     957      27.1185      23.7834
     958      26.0885      23.6052
     959      26.3339      22.6646
     960      26.2471      23.3695
     961      25.1766      24.0349
     962      25.9520      23.8647
     963      25.6520      23.6755
     964      25.6665      23.6800
     965      25.2355      24.3041
     966      25.7829      23.8892
     967      25.8472      24.1851
     968      25.8703      24.5162
     969      26.5057      24.0807
     970      25.7389      24.0101
     971      26.7266      23.3839
     972      26.5020      24.0383
     973      27.2346      24.4390
     974      27.3425      24.5851
     975      27.2082      25.6514
     976      26.7945      25.6233
     977      26.3440      26.1282
     978      25.4595      25.6505
     979      25.6100      24.8835
     980      26.2570      24.5279
     981      26.0057      24.6968
     982      26.3606      25.2029
     983      26.4694      24.2963
     984      26.5497      23.8973
     985      26.6463      23.7114
     986      26.2993      24.6799
     987      27.8452      24.2240
     988      27.3425      23.9447
     989      26.9468      23.7953
     990      26.5971      24.2411
     991      26.9456      24.7109
     992      26.8552      24.4880
     993      25.8352      24.6588
     994      25.7575      24.8382
     995      25.0998      25.6792
     996      25.0247      25.0949
     997      25.3715      25.6976
     998      25.1985      26.3134
     999      25.4808      26.4576
    1000      26.4327      26.9535
    1001      26.5630      25.8337
    1002      26.2060      25.8945
    1003      25.7226      26.5452
    1004      25.3769      27.3360
    1005      25.8239      26.8803
    1006      26.0667      26.3631
    1007      26.5178      27.1085
    1008      26.3594      25.6028
    1009      27.2892      26.6474
    1010      26.3036      28.1358
    1011      26.3750      28.2847
    1012      25.6773      27.8274
    1013      25.0030      28.2023
    1014      25.4793      27.8566
    1015      25.1970      27.3154
    1016      24.9659      27.6612
    1017      25.3574      26.9714
    1018      24.9277      26.7439
    1019      24.7640      27.0037
    1020      25.4749      27.0418
    1021      25.8820      26.8905
    1022      25.9126      26.6906
    1023      26.5799      26.8938
    1024      26.5199      27.8547
    1025      26.3537      27.6090
    1026      27.5472      27.9941
    1027      26.6902      28.2422
    1028      26.6427      27.6833
    1029      26.7748      28.2840
    1030      26.8947      28.4973
    1031      25.4187      28.0216
    1032      25.7083      26.7006
    1033      25.4434      26.5760
    1034      26.4653      26.0128
    1035      25.8808      26.0241
    1036      26.7880      25.8200
    1037      25.8591      26.3055
    1038      26.8788      26.3544
    1039      27.4382      25.9239
    1040      26.4464      25.8792
    1041      26.1526      26.5553
    1042      25.7433      26.9354
    1043      25.3739      26.4863
    1044      26.1440      27.1419
    1045      26.5114      25.5476
    1046      25.7915      26.0958
    1047      25.4445      26.7108
    1048      25.0165      26.9341
    1049      25.3847      27.4468
    1050      25.4968      25.7574
    1051      25.6776      25.4532
    1052      25.5525      25.5557
    1053      25.7047      24.8282
    1054      26.2645      24.6876
    1055      26.9761      25.1955
    1056      26.3682      25.3373
    1057      25.9216      25.3448
    1058      25.3644      25.2777
    1059      25.2904      24.8181
    1060      27.0462      24.9928
    1061      26.9878      25.1089
    1062      27.1919      25.3169
    1063      27.5380      25.3059
    1064      27.6440      23.8179
    1065      27.0871      24.4414
    1066      26.6784      24.5682
    1067      26.6232      24.2623
    1068      26.6633      24.0629
    1069      26.5850      24.0605
